player_id,timestamp,type,amount_amd,game_type,outcome,session_id
P00478,2025-05-17 12:50:02,bet,1100,sports_football,loss,P00478_S59
P00478,2025-05-30 22:52:10,bet,3700,sports_football,win,P00478_S67
P00478,2025-06-05 22:35:08,bet,300,sports_football,win,P00478_S70
P00478,2025-06-05 23:22:29,bet,1500,sports_football,win,P00478_S70
P00478,2025-06-07 02:02:22,bet,2500,sports_football,win,P00478_S74
P00478,2025-06-09 10:56:31,bet,3000,sports_football,win,P00478_S75
P00478,2025-06-17 00:45:44,bet,2400,sports_football,loss,P00478_S79
P00478,2025-06-17 00:56:28,bet,2300,sports_football,loss,P00478_S79
P00478,2025-06-17 09:43:43,bet,1700,sports_football,win,P00478_S77
P00478,2025-06-17 18:05:04,bet,2500,sports_football,loss,P00478_S80
P00479,2025-01-27 22:57:37,bet,500,casino_slots,loss,P00479_S2
P00479,2025-04-01 16:51:00,bet,400,casino_slots,loss,P00479_S15
P00479,2025-05-20 17:36:00,bet,300,casino_slots,win,P00479_S20
P00479,2025-05-20 17:48:10,bet,300,casino_slots,loss,P00479_S20
P00480,2025-01-13 16:50:59,bet,200,keno_lottery,loss,P00480_S7
P00480,2025-01-21 18:00:30,bet,400,keno_lottery,win,P00480_S10
P00480,2025-02-11 03:46:51,bet,400,keno_lottery,loss,P00480_S24
P00480,2025-02-17 16:02:33,bet,400,keno_lottery,loss,P00480_S25
P00480,2025-02-21 10:39:14,bet,200,keno_lottery,win,P00480_S27
P00480,2025-02-27 23:31:56,bet,200,keno_lottery,loss,P00480_S29
P00480,2025-03-06 13:36:46,bet,600,keno_lottery,loss,P00480_S35
P00480,2025-03-09 02:32:02,bet,100,keno_lottery,win,P00480_S39
P00480,2025-03-14 09:46:17,bet,200,keno_lottery,loss,P00480_S41
P00480,2025-03-14 15:51:39,bet,400,keno_lottery,win,P00480_S43
P00480,2025-03-18 10:15:07,bet,700,keno_lottery,win,P00480_S45
P00480,2025-03-25 23:28:11,bet,300,keno_lottery,win,P00480_S53
P00480,2025-04-29 23:12:27,bet,100,keno_lottery,loss,P00480_S64
P00480,2025-05-01 15:29:15,bet,100,keno_lottery,loss,P00480_S67
P00480,2025-05-05 13:39:50,bet,100,keno_lottery,loss,P00480_S71
P00480,2025-05-17 13:18:12,bet,400,keno_lottery,loss,P00480_S84
P00480,2025-05-19 10:23:40,bet,400,keno_lottery,win,P00480_S87
P00480,2025-05-19 15:01:00,bet,100,keno_lottery,win,P00480_S86
P00480,2025-05-20 14:09:35,bet,500,keno_lottery,loss,P00480_S88
P00480,2025-06-05 22:08:00,bet,500,keno_lottery,loss,P00480_S99
P00480,2025-06-06 08:50:48,bet,200,keno_lottery,loss,P00480_S100
P00480,2025-06-12 22:02:46,bet,100,keno_lottery,win,P00480_S104
P00480,2025-06-20 10:13:00,bet,300,keno_lottery,loss,P00480_S109
P00480,2025-06-21 16:22:50,bet,700,keno_lottery,win,P00480_S111
P00480,2025-06-28 19:41:43,bet,300,keno_lottery,loss,P00480_S117
P00481,2025-02-18 18:16:58,bet,1900,sports_football,loss,P00481_S4
P00481,2025-04-09 17:13:00,bet,4100,sports_football,win,P00481_S13
P00482,2025-01-03 08:51:23,bet,300,casino_slots,loss,P00482_S4
P00482,2025-01-31 05:27:30,bet,500,casino_slots,win,P00482_S12
P00482,2025-01-31 05:28:30,bet,800,casino_slots,loss,P00482_S12
P00482,2025-02-19 13:07:03,bet,300,casino_slots,win,P00482_S21
P00482,2025-02-19 20:47:39,bet,300,casino_slots,win,P00482_S20
P00482,2025-02-27 17:32:31,bet,500,casino_slots,win,P00482_S26
P00482,2025-03-01 18:05:02,bet,200,casino_slots,win,P00482_S28
P00482,2025-05-15 02:33:00,bet,500,casino_slots,loss,P00482_S61
P00482,2025-05-18 10:22:52,bet,200,casino_slots,win,P00482_S62
P00482,2025-05-26 20:05:07,bet,200,casino_slots,loss,P00482_S66
P00482,2025-06-03 21:14:00,bet,200,casino_slots,win,P00482_S67
P00482,2025-06-05 11:32:40,bet,700,casino_slots,loss,P00482_S70
P00482,2025-06-05 18:00:00,bet,200,casino_slots,loss,P00482_S69
P00482,2025-06-13 13:31:00,bet,100,casino_slots,win,P00482_S73
P00483,2025-01-01 17:33:30,bet,500,crash_aviator,loss,P00483_S1
P00483,2025-01-04 15:04:00,bet,400,crash_aviator,loss,P00483_S3
P00483,2025-01-04 15:27:23,bet,700,crash_aviator,win,P00483_S3
P00483,2025-01-28 12:22:48,bet,400,crash_aviator,loss,P00483_S15
P00483,2025-01-28 12:37:13,bet,300,crash_aviator,win,P00483_S15
P00483,2025-02-06 09:31:00,bet,300,crash_aviator,loss,P00483_S22
P00483,2025-02-06 09:50:18,bet,1900,crash_aviator,win,P00483_S22
P00483,2025-02-13 10:59:28,bet,1200,crash_aviator,loss,P00483_S24
P00483,2025-02-16 00:56:28,bet,1500,crash_aviator,loss,P00483_S27
P00483,2025-02-16 01:00:12,bet,300,crash_aviator,win,P00483_S27
P00483,2025-02-18 00:02:33,bet,300,crash_aviator,loss,P00483_S28
P00483,2025-02-19 08:46:47,bet,1006,crash_aviator,loss,P00483_S31
P00483,2025-02-19 08:51:23,bet,101,crash_aviator,loss,P00483_S31
P00483,2025-02-21 13:52:09,bet,400,crash_aviator,loss,P00483_S32
P00483,2025-02-26 12:20:10,bet,700,crash_aviator,loss,P00483_S36
P00483,2025-03-26 15:36:10,bet,700,crash_aviator,loss,P00483_S51
P00483,2025-03-27 13:53:05,bet,700,crash_aviator,win,P00483_S52
P00483,2025-04-08 20:16:13,bet,300,crash_aviator,loss,P00483_S60
P00483,2025-04-26 12:19:51,bet,800,crash_aviator,win,P00483_S68
P00483,2025-04-30 11:45:11,bet,300,crash_aviator,loss,P00483_S74
P00483,2025-05-10 09:53:03,bet,900,crash_aviator,loss,P00483_S82
P00483,2025-05-13 19:41:08,bet,1800,crash_aviator,win,P00483_S86
P00483,2025-05-20 17:58:27,bet,900,crash_aviator,loss,P00483_S90
P00483,2025-05-29 17:21:00,bet,400,crash_aviator,loss,P00483_S96
P00483,2025-06-23 12:34:54,bet,2600,crash_aviator,loss,P00483_S109
P00484,2025-01-22 23:32:00,bet,1100,casino_live,win,P00484_S4
P00484,2025-06-17 08:12:00,bet,3700,casino_live,loss,P00484_S23
P00484,2025-06-18 17:37:00,bet,1900,casino_live,win,P00484_S24
P00485,2025-01-08 10:07:31,bet,1700,casino_live,loss,P00485_S2
P00485,2025-01-10 22:58:43,bet,1100,casino_live,win,P00485_S3
P00485,2025-01-21 22:48:31,bet,1500,casino_live,loss,P00485_S12
P00485,2025-01-22 14:05:01,bet,2700,casino_live,loss,P00485_S13
P00485,2025-02-06 10:47:00,bet,4600,casino_live,loss,P00485_S15
P00485,2025-02-10 09:38:19,bet,3000,casino_live,loss,P00485_S18
P00485,2025-02-18 19:28:07,bet,700,casino_live,win,P00485_S23
P00485,2025-02-25 00:05:39,bet,4600,casino_live,loss,P00485_S25
P00485,2025-02-25 00:10:36,bet,3800,casino_live,win,P00485_S25
P00485,2025-02-27 19:17:30,bet,10800,casino_live,loss,P00485_S27
P00485,2025-03-02 18:43:18,bet,2800,casino_live,loss,P00485_S29
P00485,2025-03-20 22:44:24,bet,2400,casino_live,win,P00485_S36
P00485,2025-03-29 21:11:08,bet,1100,casino_live,win,P00485_S41
P00485,2025-04-02 19:56:19,bet,1400,casino_live,loss,P00485_S44
P00485,2025-04-05 15:49:22,bet,2100,casino_live,loss,P00485_S45
P00485,2025-04-09 18:48:05,bet,2000,casino_live,loss,P00485_S47
P00485,2025-04-22 23:13:56,bet,3600,casino_live,win,P00485_S54
P00485,2025-05-07 14:58:18,bet,2100,casino_live,loss,P00485_S60
P00485,2025-05-28 10:40:00,bet,1200,casino_live,win,P00485_S71
P00485,2025-05-28 18:28:45,bet,2300,casino_live,loss,P00485_S72
P00485,2025-05-30 10:59:23,bet,800,casino_live,loss,P00485_S74
P00485,2025-06-01 20:18:52,bet,2300,casino_live,win,P00485_S75
P00485,2025-06-01 20:22:05,bet,1700,casino_live,loss,P00485_S75
P00485,2025-06-03 17:44:45,bet,3800,casino_live,loss,P00485_S78
P00485,2025-06-09 10:47:00,deposit,16000,,,P00485_S81
P00485,2025-06-12 13:41:27,bet,1500,casino_live,win,P00485_S84
P00485,2025-06-23 13:56:45,bet,4200,casino_live,loss,P00485_S87
P00486,2025-05-20 15:11:00,bet,1700,crash_aviator,win,P00486_S19
P00486,2025-05-21 22:19:15,bet,800,crash_aviator,loss,P00486_S20
P00486,2025-05-21 22:21:23,bet,400,crash_aviator,loss,P00486_S20
P00487,2025-03-05 18:36:00,bet,400,casino_slots,win,P00487_S7
P00488,2025-01-01 05:07:45,bet,1200,casino_slots,win,P00488_S2
P00488,2025-01-01 06:17:50,bet,300,casino_slots,win,P00488_S2
P00488,2025-01-01 06:57:15,bet,1300,casino_slots,loss,P00488_S2
P00488,2025-01-02 00:27:51,bet,200,casino_slots,loss,P00488_S3
P00488,2025-01-02 01:22:22,bet,100,casino_slots,win,P00488_S3
P00488,2025-01-02 05:35:59,bet,1700,casino_slots,loss,P00488_S6
P00488,2025-01-02 16:30:12,bet,700,casino_slots,win,P00488_S7
P00488,2025-01-02 17:27:52,bet,100,casino_slots,win,P00488_S7
P00488,2025-01-02 19:08:47,bet,200,casino_slots,win,P00488_S7
P00488,2025-01-02 19:23:13,bet,1300,casino_slots,loss,P00488_S7
P00488,2025-01-03 02:11:01,bet,100,casino_slots,loss,P00488_S9
P00488,2025-01-03 02:35:02,bet,100,casino_slots,win,P00488_S9
P00488,2025-01-03 09:11:44,bet,100,casino_slots,win,P00488_S8
P00488,2025-01-03 11:47:13,bet,100,casino_slots,win,P00488_S8
P00488,2025-01-03 23:24:19,bet,1100,casino_slots,loss,P00488_S10
P00488,2025-01-04 08:13:00,bet,400,casino_slots,loss,P00488_S12
P00488,2025-01-04 09:18:12,bet,2400,casino_slots,loss,P00488_S12
P00488,2025-01-04 10:28:25,bet,100,casino_slots,loss,P00488_S12
P00488,2025-01-05 23:44:00,deposit,5000,,,P00488_S14
P00488,2025-01-06 00:53:16,bet,300,casino_slots,win,P00488_S14
P00488,2025-01-06 01:34:01,bet,200,casino_slots,loss,P00488_S14
P00488,2025-01-06 17:37:38,bet,300,casino_slots,win,P00488_S15
P00488,2025-01-06 18:00:56,bet,300,casino_slots,win,P00488_S15
P00488,2025-01-06 19:06:57,bet,600,casino_slots,loss,P00488_S15
P00488,2025-01-07 17:12:43,bet,1300,casino_slots,loss,P00488_S16
P00488,2025-01-08 01:56:57,bet,1100,casino_slots,win,P00488_S18
P00488,2025-01-08 05:11:44,bet,1600,casino_slots,loss,P00488_S18
P00488,2025-01-08 05:35:39,bet,700,casino_slots,win,P00488_S17
P00488,2025-01-08 16:15:06,bet,100,casino_slots,win,P00488_S21
P00488,2025-01-08 16:18:27,bet,500,casino_slots,win,P00488_S21
P00488,2025-01-08 17:15:26,bet,400,casino_slots,win,P00488_S21
P00488,2025-01-09 13:34:27,bet,1700,casino_slots,loss,P00488_S23
P00488,2025-01-11 09:34:11,bet,400,casino_slots,loss,P00488_S26
P00488,2025-01-13 11:34:07,bet,100,casino_slots,win,P00488_S27
P00488,2025-01-13 12:08:49,bet,1500,casino_slots,win,P00488_S27
P00488,2025-01-13 13:14:22,bet,800,casino_slots,win,P00488_S27
P00488,2025-01-14 12:06:56,bet,700,casino_slots,loss,P00488_S30
P00488,2025-01-14 13:46:40,bet,300,casino_slots,loss,P00488_S30
P00488,2025-01-16 22:41:38,bet,300,casino_slots,loss,P00488_S35
P00488,2025-01-16 23:19:52,bet,400,casino_slots,loss,P00488_S35
P00488,2025-01-17 00:09:35,bet,100,casino_slots,win,P00488_S35
P00488,2025-01-17 04:17:31,bet,200,casino_slots,win,P00488_S36
P00488,2025-01-17 05:05:10,bet,100,casino_slots,win,P00488_S36
P00488,2025-01-17 05:21:47,bet,400,casino_slots,win,P00488_S37
P00488,2025-01-17 06:36:24,bet,900,casino_slots,win,P00488_S37
P00488,2025-01-19 04:46:29,bet,100,casino_slots,win,P00488_S40
P00488,2025-01-19 12:30:34,bet,200,casino_slots,loss,P00488_S39
P00488,2025-01-21 10:44:02,bet,200,casino_slots,win,P00488_S42
P00488,2025-01-24 06:39:11,bet,200,casino_slots,loss,P00488_S45
P00488,2025-01-25 03:06:14,bet,200,casino_slots,loss,P00488_S49
P00488,2025-01-25 13:03:38,bet,100,casino_slots,win,P00488_S50
P00488,2025-01-26 22:00:17,bet,300,casino_slots,loss,P00488_S53
P00488,2025-01-27 06:37:16,bet,1100,casino_slots,win,P00488_S55
P00488,2025-01-28 01:15:00,bet,1600,casino_slots,win,P00488_S59
P00488,2025-01-28 01:18:58,bet,300,casino_slots,win,P00488_S58
P00488,2025-01-29 06:01:28,bet,1900,casino_slots,win,P00488_S61
P00488,2025-01-30 15:05:59,bet,600,casino_slots,win,P00488_S63
P00488,2025-01-30 15:10:59,bet,100,casino_slots,win,P00488_S63
P00488,2025-01-30 15:25:58,bet,1200,casino_slots,win,P00488_S63
P00488,2025-01-30 16:15:56,bet,200,casino_slots,win,P00488_S63
P00488,2025-01-30 22:44:33,bet,300,casino_slots,win,P00488_S64
P00488,2025-01-30 23:10:13,bet,1700,casino_slots,win,P00488_S64
P00488,2025-01-31 01:56:24,bet,1300,casino_slots,win,P00488_S67
P00488,2025-01-31 02:11:14,bet,600,casino_slots,win,P00488_S67
P00488,2025-01-31 15:29:29,bet,200,casino_slots,win,P00488_S66
P00488,2025-01-31 23:33:00,bet,1400,casino_slots,win,P00488_S65
P00488,2025-02-01 00:18:46,bet,200,casino_slots,loss,P00488_S65
P00488,2025-02-02 04:40:50,bet,600,casino_slots,win,P00488_S68
P00488,2025-02-03 12:22:41,bet,100,casino_slots,win,P00488_S70
P00488,2025-02-03 13:15:13,bet,1300,casino_slots,loss,P00488_S70
P00488,2025-02-03 20:44:33,bet,400,casino_slots,loss,P00488_S69
P00488,2025-02-04 02:17:46,bet,400,casino_slots,loss,P00488_S74
P00488,2025-02-04 15:54:04,bet,1500,casino_slots,win,P00488_S73
P00488,2025-02-04 16:38:49,bet,200,casino_slots,win,P00488_S72
P00488,2025-02-04 16:50:53,bet,1200,casino_slots,loss,P00488_S72
P00488,2025-02-05 01:18:25,bet,300,casino_slots,loss,P00488_S75
P00488,2025-02-05 15:34:28,bet,100,casino_slots,win,P00488_S76
P00488,2025-02-05 15:44:52,bet,700,casino_slots,loss,P00488_S76
P00488,2025-02-05 16:29:57,bet,7400,casino_slots,loss,P00488_S76
P00488,2025-02-06 05:48:22,bet,1900,casino_slots,win,P00488_S77
P00488,2025-02-06 06:01:48,bet,1400,casino_slots,win,P00488_S77
P00488,2025-02-06 06:07:11,bet,1200,casino_slots,win,P00488_S77
P00488,2025-02-08 04:44:43,bet,200,casino_slots,loss,P00488_S78
P00488,2025-02-08 10:43:54,bet,1300,casino_slots,win,P00488_S79
P00488,2025-02-08 11:21:24,bet,200,casino_slots,win,P00488_S79
P00488,2025-02-09 17:32:28,bet,200,casino_slots,loss,P00488_S80
P00488,2025-02-09 17:42:42,bet,200,casino_slots,loss,P00488_S80
P00488,2025-02-09 18:15:59,bet,100,casino_slots,loss,P00488_S80
P00488,2025-02-09 18:28:46,bet,2000,casino_slots,win,P00488_S80
P00488,2025-02-11 04:19:03,bet,100,casino_slots,loss,P00488_S83
P00488,2025-02-14 14:19:23,bet,400,casino_slots,win,P00488_S87
P00488,2025-02-14 14:46:49,bet,1100,casino_slots,win,P00488_S87
P00488,2025-02-14 14:49:19,bet,300,casino_slots,loss,P00488_S87
P00488,2025-02-15 04:41:13,bet,200,casino_slots,loss,P00488_S89
P00488,2025-02-15 04:44:26,bet,300,casino_slots,win,P00488_S89
P00488,2025-02-16 10:14:49,bet,500,casino_slots,win,P00488_S94
P00488,2025-02-16 18:50:51,bet,3300,casino_slots,loss,P00488_S92
P00488,2025-02-16 20:01:40,bet,300,casino_slots,loss,P00488_S93
P00488,2025-02-16 20:55:07,bet,100,casino_slots,loss,P00488_S93
P00488,2025-02-16 21:23:55,bet,300,casino_slots,win,P00488_S93
P00488,2025-02-20 05:23:02,bet,100,casino_slots,loss,P00488_S98
P00488,2025-02-20 06:16:26,bet,1400,casino_slots,win,P00488_S98
P00488,2025-02-21 04:04:49,bet,1400,casino_slots,loss,P00488_S99
P00488,2025-02-22 05:29:26,bet,500,casino_slots,loss,P00488_S100
P00488,2025-02-23 08:45:53,bet,15400,casino_slots,win,P00488_S101
P00488,2025-02-23 10:10:09,bet,800,casino_slots,loss,P00488_S101
P00488,2025-02-24 05:21:18,bet,100,casino_slots,win,P00488_S102
P00488,2025-02-24 06:09:12,bet,200,casino_slots,win,P00488_S103
P00488,2025-02-24 15:10:52,bet,300,casino_slots,win,P00488_S104
P00488,2025-02-25 03:26:07,bet,2000,casino_slots,win,P00488_S107
P00488,2025-02-26 14:10:00,bet,600,casino_slots,win,P00488_S109
P00488,2025-02-26 16:18:43,bet,100,casino_slots,loss,P00488_S109
P00488,2025-02-26 16:25:52,bet,200,casino_slots,loss,P00488_S109
P00488,2025-02-26 17:08:46,bet,1300,casino_slots,win,P00488_S109
P00488,2025-02-26 19:41:30,bet,100,casino_slots,win,P00488_S111
P00488,2025-02-26 22:08:34,bet,100,casino_slots,loss,P00488_S110
P00488,2025-02-27 05:54:25,bet,5300,casino_slots,loss,P00488_S114
P00488,2025-02-27 06:00:39,bet,200,casino_slots,loss,P00488_S114
P00488,2025-02-27 06:08:28,bet,200,casino_slots,win,P00488_S114
P00488,2025-02-27 11:00:06,bet,500,casino_slots,loss,P00488_S112
P00488,2025-02-27 11:02:57,bet,1400,casino_slots,loss,P00488_S112
P00488,2025-02-28 01:17:50,bet,1700,casino_slots,loss,P00488_S116
P00488,2025-02-28 03:03:14,bet,1500,casino_slots,win,P00488_S119
P00488,2025-02-28 03:08:00,bet,100,casino_slots,loss,P00488_S120
P00488,2025-02-28 04:49:59,bet,1100,casino_slots,win,P00488_S120
P00488,2025-02-28 10:59:00,bet,1500,casino_slots,win,P00488_S117
P00488,2025-02-28 15:34:27,bet,200,casino_slots,loss,P00488_S118
P00488,2025-02-28 15:54:08,bet,200,casino_slots,loss,P00488_S118
P00488,2025-03-01 04:50:12,bet,48000,casino_slots,win,P00488_S122
P00488,2025-03-02 00:31:43,bet,3100,casino_slots,loss,P00488_S123
P00488,2025-03-02 01:11:04,bet,200,casino_slots,loss,P00488_S123
P00488,2025-03-02 13:53:31,bet,200,casino_slots,win,P00488_S125
P00488,2025-03-04 20:49:42,bet,1000,casino_slots,loss,P00488_S128
P00488,2025-03-05 15:44:51,bet,100,casino_slots,loss,P00488_S129
P00488,2025-03-06 02:28:57,bet,400,casino_slots,win,P00488_S131
P00488,2025-03-06 05:25:53,bet,900,casino_slots,loss,P00488_S132
P00488,2025-03-06 05:53:31,bet,4400,casino_slots,win,P00488_S132
P00488,2025-03-07 21:39:27,bet,4900,casino_slots,win,P00488_S133
P00488,2025-03-08 05:43:20,bet,1800,casino_slots,win,P00488_S134
P00488,2025-03-11 03:02:14,bet,1700,casino_slots,win,P00488_S142
P00488,2025-03-11 03:26:13,bet,800,casino_slots,win,P00488_S142
P00488,2025-03-11 20:08:38,bet,1100,casino_slots,win,P00488_S140
P00488,2025-03-12 01:29:06,bet,4000,casino_slots,win,P00488_S139
P00488,2025-03-12 02:04:38,bet,200,casino_slots,loss,P00488_S139
P00488,2025-03-12 02:30:32,bet,700,casino_slots,loss,P00488_S144
P00488,2025-03-12 03:08:21,bet,200,casino_slots,loss,P00488_S144
P00488,2025-03-12 10:23:05,bet,200,casino_slots,loss,P00488_S143
P00488,2025-03-12 10:46:21,bet,1500,casino_slots,win,P00488_S143
P00488,2025-03-12 23:07:46,bet,100,casino_slots,win,P00488_S145
P00488,2025-03-12 23:52:05,bet,1200,casino_slots,win,P00488_S145
P00488,2025-03-13 00:04:45,bet,300,casino_slots,loss,P00488_S145
P00488,2025-03-13 00:15:18,bet,500,casino_slots,loss,P00488_S145
P00488,2025-03-13 02:46:34,bet,100,casino_slots,loss,P00488_S146
P00488,2025-03-13 03:57:01,bet,1000,casino_slots,win,P00488_S146
P00488,2025-03-14 02:42:31,bet,400,casino_slots,win,P00488_S147
P00488,2025-03-14 02:57:46,bet,500,casino_slots,loss,P00488_S147
P00488,2025-03-14 03:07:57,bet,900,casino_slots,win,P00488_S147
P00488,2025-03-15 02:21:00,bet,200,casino_slots,win,P00488_S148
P00488,2025-03-16 16:49:27,bet,200,casino_slots,loss,P00488_S149
P00488,2025-03-16 17:54:38,bet,100,casino_slots,loss,P00488_S149
P00488,2025-03-18 05:45:49,bet,100,casino_slots,loss,P00488_S152
P00488,2025-03-19 02:15:17,bet,200,casino_slots,win,P00488_S155
P00488,2025-03-19 10:14:52,bet,100,casino_slots,win,P00488_S154
P00488,2025-03-19 10:24:50,bet,300,casino_slots,win,P00488_S154
P00488,2025-03-19 16:21:33,bet,500,casino_slots,win,P00488_S153
P00488,2025-03-19 18:55:22,bet,200,casino_slots,win,P00488_S153
P00488,2025-03-22 23:42:20,bet,300,casino_slots,win,P00488_S158
P00488,2025-03-22 23:51:31,bet,400,casino_slots,loss,P00488_S158
P00488,2025-03-23 00:14:27,bet,1400,casino_slots,loss,P00488_S158
P00488,2025-03-23 00:19:02,bet,500,casino_slots,win,P00488_S158
P00488,2025-03-23 01:23:15,bet,900,casino_slots,loss,P00488_S158
P00488,2025-03-23 03:20:42,bet,5400,casino_slots,win,P00488_S160
P00488,2025-03-23 03:57:33,bet,400,casino_slots,loss,P00488_S160
P00488,2025-03-25 01:00:01,bet,900,casino_slots,win,P00488_S162
P00488,2025-03-25 01:41:25,bet,200,casino_slots,loss,P00488_S162
P00488,2025-03-25 19:38:47,bet,700,casino_slots,win,P00488_S163
P00488,2025-03-25 20:31:30,bet,200,casino_slots,win,P00488_S163
P00488,2025-03-25 20:55:28,bet,500,casino_slots,loss,P00488_S163
P00488,2025-03-25 21:57:46,bet,800,casino_slots,win,P00488_S163
P00488,2025-03-26 07:10:58,bet,800,casino_slots,loss,P00488_S165
P00488,2025-03-27 01:42:05,bet,100,casino_slots,win,P00488_S166
P00488,2025-03-28 04:22:59,bet,900,casino_slots,loss,P00488_S170
P00488,2025-03-29 01:48:23,bet,1700,casino_slots,win,P00488_S171
P00488,2025-03-31 04:17:28,bet,100,casino_slots,win,P00488_S174
P00488,2025-03-31 04:49:40,bet,200,casino_slots,loss,P00488_S174
P00488,2025-03-31 19:48:09,bet,300,casino_slots,loss,P00488_S173
P00488,2025-03-31 20:49:28,bet,500,casino_slots,loss,P00488_S173
P00488,2025-04-01 15:54:06,bet,4600,casino_slots,loss,P00488_S176
P00488,2025-04-01 23:05:59,bet,700,casino_slots,loss,P00488_S177
P00488,2025-04-02 02:29:40,bet,200,casino_slots,loss,P00488_S179
P00488,2025-04-02 02:59:45,bet,200,casino_slots,win,P00488_S179
P00488,2025-04-02 05:52:02,bet,1800,casino_slots,loss,P00488_S178
P00488,2025-04-02 07:34:28,bet,500,casino_slots,loss,P00488_S178
P00488,2025-04-03 00:36:25,bet,1100,casino_slots,loss,P00488_S181
P00488,2025-04-03 01:23:28,bet,3400,casino_slots,loss,P00488_S181
P00488,2025-04-03 01:46:17,bet,400,casino_slots,loss,P00488_S181
P00488,2025-04-03 04:37:48,bet,400,casino_slots,loss,P00488_S182
P00488,2025-04-03 04:55:04,bet,200,casino_slots,loss,P00488_S182
P00488,2025-04-03 16:28:38,bet,300,casino_slots,win,P00488_S183
P00488,2025-04-05 00:53:09,bet,400,casino_slots,loss,P00488_S189
P00488,2025-04-05 01:11:37,bet,200,casino_slots,loss,P00488_S189
P00488,2025-04-05 02:53:56,bet,1800,casino_slots,win,P00488_S190
P00488,2025-04-05 03:48:06,bet,4400,casino_slots,loss,P00488_S191
P00488,2025-04-05 04:05:02,bet,300,casino_slots,loss,P00488_S191
P00488,2025-04-05 04:20:40,bet,300,casino_slots,loss,P00488_S190
P00488,2025-04-05 04:38:55,bet,500,casino_slots,loss,P00488_S191
P00488,2025-04-08 05:09:41,bet,500,casino_slots,loss,P00488_S198
P00488,2025-04-08 05:14:06,bet,1000,casino_slots,win,P00488_S198
P00488,2025-04-08 05:49:31,bet,100,casino_slots,win,P00488_S198
P00488,2025-04-09 00:41:44,bet,100,casino_slots,loss,P00488_S201
P00488,2025-04-09 00:51:33,bet,1000,casino_slots,loss,P00488_S201
P00488,2025-04-09 04:31:55,bet,600,casino_slots,win,P00488_S202
P00488,2025-04-09 19:19:46,bet,500,casino_slots,win,P00488_S200
P00488,2025-04-10 01:57:49,bet,100,casino_slots,win,P00488_S203
P00488,2025-04-11 02:58:00,bet,2600,casino_slots,loss,P00488_S205
P00488,2025-04-11 03:34:25,bet,1500,casino_slots,loss,P00488_S205
P00488,2025-04-11 13:42:25,bet,1900,casino_slots,win,P00488_S204
P00488,2025-04-11 14:03:48,bet,1300,casino_slots,win,P00488_S204
P00488,2025-04-11 18:09:34,bet,500,casino_slots,win,P00488_S206
P00488,2025-04-12 03:38:25,bet,700,casino_slots,win,P00488_S207
P00488,2025-04-12 03:46:11,bet,13200,casino_slots,win,P00488_S207
P00488,2025-04-12 09:38:00,bet,400,casino_slots,win,P00488_S209
P00488,2025-04-12 17:17:12,bet,700,casino_slots,win,P00488_S208
P00488,2025-04-13 04:42:49,bet,1700,casino_slots,win,P00488_S211
P00488,2025-04-13 14:57:53,bet,200,casino_slots,loss,P00488_S210
P00488,2025-04-14 04:53:51,bet,1000,casino_slots,loss,P00488_S212
P00488,2025-04-17 13:10:47,bet,100,casino_slots,win,P00488_S214
P00488,2025-04-17 13:39:14,bet,300,casino_slots,win,P00488_S214
P00488,2025-04-19 03:56:31,bet,2400,casino_slots,loss,P00488_S217
P00488,2025-04-19 04:25:37,bet,200,casino_slots,win,P00488_S216
P00488,2025-04-20 01:27:28,bet,300,casino_slots,win,P00488_S218
P00488,2025-04-20 02:01:30,bet,1900,casino_slots,win,P00488_S218
P00488,2025-04-20 02:50:07,bet,1100,casino_slots,loss,P00488_S218
P00488,2025-04-20 17:19:53,bet,100,casino_slots,loss,P00488_S219
P00488,2025-04-20 17:33:49,bet,1700,casino_slots,win,P00488_S219
P00488,2025-04-21 12:02:50,bet,1200,casino_slots,loss,P00488_S220
P00488,2025-04-23 01:09:49,bet,100,casino_slots,win,P00488_S221
P00488,2025-04-23 16:17:45,bet,700,casino_slots,loss,P00488_S224
P00488,2025-04-23 16:23:34,bet,100,casino_slots,loss,P00488_S224
P00488,2025-04-23 16:52:37,bet,100,casino_slots,win,P00488_S224
P00488,2025-04-23 20:03:26,bet,9400,casino_slots,win,P00488_S223
P00488,2025-04-23 20:37:14,bet,200,casino_slots,loss,P00488_S223
P00488,2025-04-25 03:32:52,bet,1700,casino_slots,win,P00488_S226
P00488,2025-04-25 04:05:16,bet,200,casino_slots,loss,P00488_S226
P00488,2025-04-25 20:14:38,bet,2600,casino_slots,loss,P00488_S225
P00488,2025-04-25 21:09:40,bet,100,casino_slots,loss,P00488_S225
P00488,2025-04-25 21:45:03,bet,800,casino_slots,win,P00488_S225
P00488,2025-04-29 06:43:19,bet,300,casino_slots,win,P00488_S228
P00488,2025-05-01 02:30:29,bet,900,casino_slots,win,P00488_S231
P00488,2025-05-01 06:22:22,bet,200,casino_slots,win,P00488_S230
P00488,2025-05-01 06:43:07,bet,100,casino_slots,loss,P00488_S230
P00488,2025-05-02 11:55:02,bet,200,casino_slots,win,P00488_S232
P00488,2025-05-03 05:19:01,bet,200,casino_slots,loss,P00488_S234
P00488,2025-05-04 04:08:32,bet,900,casino_slots,loss,P00488_S240
P00488,2025-05-04 04:19:58,bet,2200,casino_slots,win,P00488_S238
